index,fold
19999,2
20021,2
20024,1
20026,1
20028,0
20038,0
20060,2
20062,0
20065,0
20076,2
20080,1
20097,1
20108,2
20110,1
20111,2
20122,1
20126,1
20128,0
20133,0
20149,1
20159,0
20160,2
20165,1
20166,2
20167,2
20169,1
20170,1
20175,0
20177,1
20182,2
20185,0
20190,0
20195,1
20196,1
20208,1
20209,2
20229,1
20246,1
20248,1
20253,0
20256,1
20264,0
20265,2
20273,2
20314,1
20315,0
20334,0
20338,2
20344,1
20345,0
20347,2
20352,2
20364,2
20365,2
20370,1
20375,1
20404,1
20406,2
20418,0
20442,0
20447,2
20450,0
20451,2
20458,1
20461,0
20473,1
20492,0
20495,2
20505,0
20519,1
20522,1
20542,2
20551,2
20560,0
20561,2
20577,1
20578,1
20590,1
20593,1
20600,2
20609,0
20613,1
20616,2
20617,0
20626,0
20628,0
20632,1
20636,1
20638,2
20650,1
20653,2
20656,2
20657,1
20680,2
20683,2
20689,2
20691,1
20693,0
20695,0
20696,0
20704,0
20705,1
20709,2
20714,2
20715,0
20722,1
20728,2
20746,0
20747,2
20749,1
20754,2
20770,2
20778,1
20787,2
20813,2
20814,2
20818,2
20819,0
20824,1
20828,2
20829,1
20830,1
20838,0
20841,0
20848,1
20856,1
20858,0
20867,1
20873,1
20884,0
20886,0
20899,1
20903,1
20904,2
20910,0
20911,0
20914,2
20924,0
20937,2
20941,1
20950,2
20951,2
20956,0
20961,1
20966,0
20981,1
21001,2
21002,2
21013,1
21015,2
21019,2
21023,1
21024,0
21032,0
21033,1
21045,2
21052,0
21053,1
21054,1
21058,1
21067,0
21091,1
21097,1
21099,1
21111,2
21112,2
21119,2
21123,1
21127,0
21151,2
21156,0
21158,0
21168,1
21169,2
21179,2
21183,0
21187,1
21193,0
21201,2
21205,2
21207,0
21208,0
21216,2
21221,1
21224,0
21225,1
21228,1
21231,2
21238,1
21240,1
21242,1
21245,2
21246,0
21252,1
21257,0
21259,0
21262,1
21266,2
21269,2
21274,1
21275,0
21290,2
21291,0
21308,1
21319,1
21330,0
21342,1
21350,0
21355,0
21367,2
21368,0
21371,2
21373,2
21383,1
21385,1
21389,1
21397,1
21401,1
21420,0
21423,2
21425,0
21426,1
21428,1
21433,0
21442,0
21456,2
21457,1
21458,1
21460,0
21462,1
21463,0
21466,2
21467,1
21485,2
21491,2
21492,2
21493,0
21503,1
21504,0
21507,2
21513,1
21521,0
21544,2
21549,2
21550,0
21551,0
21552,2
21565,2
21566,0
21570,1
21584,0
21587,2
21590,0
21596,1
21598,0
21600,1
21614,0
21615,0
21622,2
21630,0
21632,2
21633,1
21634,1
21640,0
21648,0
21656,0
21661,0
21668,1
21681,0
21691,1
21696,1
21700,1
21702,0
21703,1
21705,1
21709,1
21713,2
21730,1
21731,1
21740,1
21747,0
21751,1
21758,0
21759,1
21767,0
21790,2
21801,1
21803,0
21805,0
21813,2
21814,2
21815,0
21818,0
21829,1
21835,1
21838,1
21845,0
21849,2
21854,2
21861,1
21869,0
21877,1
21893,1
21897,2
21898,2
21906,2
21912,0
21928,2
21942,1
21943,2
21960,0
21963,0
21973,1
21987,1
21992,2
21994,1
22000,2
22008,2
22011,1
22016,0
22027,2
22030,2
22048,0
22062,0
22077,1
22079,1
22104,1
22121,2
22129,0
22140,1
22145,1
22147,0
22150,0
22152,0
22159,0
22160,1
22175,2
22180,2
22183,0
22189,1
22191,1
22196,2
22200,0
22206,0
22210,2
22252,1
22254,2
22256,1
22260,2
22267,0
22271,2
22276,1
22279,0
22287,1
22296,0
22297,2
22300,0
22301,2
22302,1
22306,1
22308,0
22318,2
22324,1
22334,2
22345,0
22349,0
22365,0
22378,2
22397,2
22398,0
22400,1
22408,0
22414,0
22415,0
22425,2
22428,0
22430,2
22448,1
22450,1
22458,1
22459,2
22472,0
22477,2
22479,0
22493,0
22494,1
22495,0
22497,1
22502,1
22510,0
22517,1
22522,2
22525,2
22527,2
22530,0
22538,0
22565,1
22572,0
22583,2
22591,1
22594,2
22597,0
22603,2
22605,2
22609,1
22612,1
22625,2
22627,2
22641,2
22658,2
22670,2
22672,2
22683,0
22689,1
22691,0
22692,2
22697,1
22700,0
22709,2
22714,0
22716,2
22718,1
22719,0
22723,0
22725,1
22728,0
22729,2
22732,2
22737,0
22744,0
22750,0
22762,2
22772,2
22787,0
22788,0
22803,2
22815,2
22819,0
22822,0
22824,0
22839,2
22849,1
22857,2
22864,0
22899,2
22908,1
22909,1
22913,1
22916,2
22917,1
22920,0
22923,2
22928,2
22935,2
22946,2
22950,2
22958,0
22960,2
22985,0
22987,1
22994,2
22998,2
23008,0
23015,0
23017,1
23030,2
23041,0
23044,0
23047,0
23051,1
23069,1
23072,0
23073,2
23077,0
23079,1
23085,1
23090,1
23092,1
23099,1
23109,0
23113,2
23114,0
23116,2
23135,1
23149,1
23163,0
23168,0
23171,1
23206,1
23208,1
23211,0
23213,0
23214,2
23215,0
23220,2
23243,2
23248,0
23249,2
23254,1
23258,2
23260,1
23273,2
23280,1
23281,1
23287,0
23289,1
23290,0
23317,1
23320,2
23327,0
23359,1
23369,1
23376,2
23380,1
23381,2
23384,0
23402,2
23412,0
23413,1
23417,0
23421,2
23424,0
23435,2
23440,2
23448,1
23450,2
23461,0
23470,2
23477,2
23482,0
23484,2
23496,0
23507,1
23510,2
23511,1
23513,2
23517,2
23519,2
23523,2
23526,1
23529,2
23533,0
23535,2
23537,1
23545,2
23546,1
23549,1
23550,0
23551,1
23558,1
23567,0
23571,1
23574,2
23581,1
23587,0
23589,2
23592,1
23594,1
23595,0
23603,0
23609,1
23611,2
23613,0
23615,0
23616,1
23623,0
23643,2
23646,0
23650,2
23652,1
23660,1
23673,0
23676,1
23686,0
23698,1
23703,1
23704,1
23706,1
23710,1
23712,0
23718,2
23720,1
23724,0
23749,1
23768,2
23772,2
23774,0
23780,0
23782,1
23787,1
23790,2
23800,0
23819,1
23821,2
23827,2
23842,2
23852,2
23860,1
23866,0
23872,1
23873,1
23878,0
23893,0
23897,1
23900,2
23902,1
23910,1
23917,2
23950,1
23959,1
23960,0
23961,1
23970,2
23973,0
23987,0
23990,2
23992,1
23997,2
24000,1
24018,1
24021,1
24032,0
24033,1
24041,0
24043,1
24049,1
24052,1
24054,2
24063,1
24070,2
24081,1
24087,1
24093,0
24100,0
24101,1
24103,0
24113,1
24119,1
24131,2
24139,0
24142,0
24144,0
24147,1
24155,1
24164,1
24183,1
24189,2
24191,1
24192,2
24209,0
24218,1
24235,2
24240,1
24251,1
24258,2
24261,2
24278,1
24284,1
24290,2
24293,2
24304,1
24309,1
24312,0
24332,2
24334,1
24336,2
24338,2
24347,1
24349,1
24358,0
24370,2
24377,2
24378,1
24385,1
24387,2
24401,1
24405,0
24407,1
24410,0
24415,2
24424,0
24440,0
24453,2
24454,1
24468,0
24471,2
24474,2
24480,1
24487,1
24490,2
24498,2
24515,1
24517,0
24535,1
24542,1
24546,2
24553,0
24558,1
24561,2
24565,2
24574,1
24586,1
24588,0
24589,1
24591,1
24597,0
24605,2
24606,1
24611,1
24618,2
24630,1
24632,0
24634,1
24637,2
24643,1
24652,1
24666,0
24675,0
24682,1
24687,1
24697,1
24698,0
24701,1
24702,0
24704,2
24716,0
24719,1
24722,0
24726,2
24729,2
24738,1
24744,0
24759,0
24766,0
24786,2
24810,1
24815,1
24819,0
24821,0
24824,2
24825,1
24830,1
24831,0
24833,1
24835,1
24837,0
24845,2
24854,2
24856,2
24857,2
24860,2
24864,0
24869,0
24871,1
24872,1
24886,1
24903,2
24909,0
24920,0
24923,1
24936,2
24937,1
24942,2
24947,0
24956,1
24965,2
24966,2
24968,2
24970,2
24976,1
25005,2
25008,1
25012,0
25017,0
25020,2
25024,2
25032,0
25033,0
25037,0
25045,0
25050,1
25063,1
25070,1
25078,1
25084,0
25089,1
25095,1
25098,2
25108,2
25113,1
25117,0
25118,2
25121,0
25125,1
25128,1
25154,0
25159,0
25164,0
25173,1
25175,1
25218,2
25223,2
25228,0
25231,0
25236,2
25248,0
25249,2
25255,1
25257,1
25266,1
25282,2
25285,0
25290,2
25292,2
25298,0
25301,2
25303,0
25308,0
25311,1
25318,2
25319,2
25324,1
25325,0
25348,0
25385,0
25394,2
25395,0
25398,2
25400,0
25404,1
25410,2
25422,2
25432,2
25433,0
25434,0
25439,2
25440,2
25447,0
25449,1
25463,0
25467,1
25483,2
25486,2
25491,1
25492,2
25495,2
25496,0
25509,0
25515,2
25521,1
25525,0
25526,2
25537,2
25538,0
25540,1
25548,2
25553,0
25572,0
25583,1
25587,0
25589,2
25593,1
25596,1
25597,0
25603,2
25606,2
25607,1
25613,1
25617,0
25620,0
25633,1
25638,1
25640,0
25643,2
25657,0
25661,0
25664,2
25670,1
25673,2
25684,1
25685,2
25689,0
25690,2
25693,1
25694,2
25696,2
25702,0
25708,2
25720,0
25726,1
25735,0
25740,2
25748,2
25778,1
25779,1
25780,1
25790,1
25802,0
25818,0
25819,2
25831,1
25855,2
25856,1
25862,2
25869,1
25881,2
25888,1
25889,2
25893,0
25903,0
25904,2
25905,2
25908,2
25909,2
25915,0
25919,1
25928,0
25930,0
25941,2
25942,0
25957,0
25964,1
25970,2
25975,2
25976,1
25997,2
26003,0
26005,0
26013,1
26018,2
26025,1
26030,0
26038,1
26039,1
26041,0
26048,2
26055,1
26059,2
26070,0
26083,1
26093,0
26102,0
26112,2
26120,2
26123,1
26127,1
26128,1
26130,1
26131,1
26132,0
26137,1
26139,0
26145,2
26156,2
26161,0
26163,0
26168,0
26169,1
26172,1
26182,0
26183,2
26192,0
26195,1
26197,2
26207,2
26222,0
26223,2
26237,0
26239,2
26242,2
26246,0
26251,1
26256,1
26262,0
26268,0
26270,1
26273,2
26274,1
26280,1
26284,2
26286,0
26287,2
26288,2
26296,2
26298,2
26300,2
26303,0
26305,0
26306,1
26307,0
26309,1
26317,2
26333,1
26363,0
26366,0
26380,2
26383,2
26394,0
26396,2
26400,0
26402,1
26404,1
26412,2
26415,1
26419,2
26421,2
26422,1
26431,0
26435,2
26448,1
26458,0
26462,0
26467,1
26470,2
26476,0
26478,0
26483,2
26487,1
26519,2
26521,2
26528,1
26562,1
26569,0
26575,0
26583,2
26600,0
26608,1
26609,0
26634,2
26640,0
26646,0
26653,0
26662,0
26666,0
26669,0
26683,0
26684,1
26695,1
26698,1
26701,2
26710,0
26720,0
26725,0
26731,0
26735,1
26736,0
26745,1
26747,1
26750,1
26752,2
26761,1
26762,1
26768,1
26769,1
26789,0
26798,1
26813,2
26818,1
26832,1
26843,0
26848,2
26852,1
26853,0
26858,0
26860,2
26861,0
26867,0
26870,2
26883,2
26889,1
26891,1
26896,0
26901,0
26903,0
26908,0
26918,0
26919,2
26925,1
26939,0
26946,0
26948,1
26954,2
26959,0
26974,2
26975,1
26976,2
26981,2
26985,2
26988,0
27006,0
27008,2
27018,0
27024,1
27033,2
27034,1
27035,0
27037,2
27038,0
27043,1
27045,2
27046,0
27050,2
27054,0
27066,0
27074,0
27076,1
27108,2
27115,1
27121,1
27123,1
27125,2
27128,2
27153,0
27159,1
27162,0
27164,1
27168,0
27179,2
27202,2
27207,2
27209,0
27210,0
27212,1
27223,1
27225,2
27230,2
27232,1
27237,1
27238,0
27260,1
27262,2
27267,2
27270,1
27277,1
27280,1
27282,2
27287,2
27289,0
27298,0
27299,0
27308,1
27322,2
27323,2
27336,0
27351,1
27355,0
27359,1
27368,0
27371,2
27382,1
27383,0
27386,1
27403,2
27408,2
27409,0
27412,2
27414,0
27429,0
27432,0
27437,0
27439,1
27459,1
27462,0
27466,1
27471,0
27508,0
27518,0
27524,2
27529,2
27532,2
27539,2
27564,0
27565,1
27569,1
27570,1
27575,0
27578,0
27579,1
27581,2
27587,2
27601,0
27609,0
27610,2
27612,1
27624,0
27629,1
27634,2
27641,0
27646,2
27652,1
27682,2
27684,1
27685,1
27694,0
27697,1
27698,0
27704,0
27706,1
27710,2
27740,1
27755,1
27761,2
27770,1
27773,2
27782,0
27784,1
27786,1
27791,2
27800,2
27802,0
27805,0
27810,0
27816,2
27817,2
27826,0
27853,1
27854,0
27865,2
27873,2
27881,2
27888,0
27889,1
27903,0
27905,2
27908,2
27926,0
27933,0
27960,0
27969,1
27973,1
27994,0
27996,0
28000,1
28011,2
28012,0
28013,0
28024,2
28039,2
28044,0
28047,1
28058,0
28061,2
28078,1
28097,0
28098,1
28103,2
28119,1
28133,1
28134,1
28137,1
28141,1
28145,2
28147,0
28151,0
28154,2
28156,2
28162,2
28163,2
28168,0
28170,0
28201,2
28202,1
28203,1
28208,2
28221,0
28222,0
28230,1
28236,1
28237,1
28239,1
28251,1
28252,2
28278,0
28284,0
28288,1
28292,1
28307,1
28308,1
28322,1
28327,2
28334,2
28337,1
28339,1
28342,2
28357,2
28362,1
28378,1
28402,2
28404,2
28414,1
28426,0
28429,0
28431,1
28437,1
28440,1
28467,0
28489,0
28498,2
28504,1
28507,0
28512,2
28519,1
28536,0
28555,2
28564,2
28567,1
28571,0
28577,1
28578,1
28586,2
28590,1
28605,2
28606,0
28607,1
28608,2
28615,2
28625,2
28626,0
28636,1
28647,2
28648,2
28654,0
28673,0
28676,1
28686,0
28688,2
28690,1
28692,1
28696,0
28698,1
28705,2
28706,1
28713,2
28723,2
28726,1
28728,2
28743,0
28747,1
28754,0
28756,1
28757,0
28769,2
28778,1
28781,1
28783,0
28786,0
28787,0
28792,0
28799,0
28822,1
28826,2
28853,2
28861,0
28871,1
28875,1
28876,0
28879,1
28888,0
28905,0
28929,0
28930,0
28932,1
28936,0
28944,0
28951,1
28952,1
28985,2
28991,0
28993,2
28994,2
28996,1
28999,1
29016,2
29022,2
29028,1
29029,2
29031,2
29040,2
29051,0
29055,2
29063,1
29072,0
29084,2
29090,2
29093,0
29098,0
29134,1
29147,1
29159,0
29163,0
29177,2
29181,1
29183,2
29185,1
29188,0
29199,1
29201,1
29203,1
29205,2
29206,0
29207,0
29212,2
29213,1
29222,2
29226,1
29238,1
29239,2
29259,2
29260,2
29268,1
29270,0
29276,0
29281,2
29288,1
29292,1
29293,1
29299,0
29304,0
29309,2
29319,0
29327,0
29333,1
29341,1
29344,0
29356,1
29362,2
29364,1
29388,2
29390,2
29400,2
29405,2
29463,2
29466,0
29469,1
29473,0
29474,2
29481,2
29483,1
29504,0
29510,2
29514,2
29516,1
29523,0
29536,1
29541,0
29543,0
29553,1
29554,0
29557,1
29558,1
29561,2
29564,1
29571,1
29589,2
29590,1
29595,2
29597,2
29598,0
29600,0
29618,1
29621,1
29623,2
29625,2
29627,1
29630,0
29631,1
29641,0
29646,2
29649,2
29652,0
29653,1
29660,2
29682,2
29687,0
29688,2
29689,0
29692,2
29705,1
29716,2
29719,2
29725,2
29731,1
29768,0
29781,0
29782,0
29783,1
29786,1
29787,2
29789,0
29798,2
29800,0
29804,2
29806,1
29814,2
29841,0
29844,2
29847,2
29859,2
29870,0
29875,0
29886,0
29891,0
29900,0
29907,2
29912,2
29934,2
29942,1
29943,0
29946,1
29971,1
29972,0
29983,1
30003,1
30007,0
30010,2
30011,1
30016,1
30041,0
30044,2
30046,1
30055,1
30059,0
30067,1
30075,2
30078,2
30081,2
30085,2
30088,0
30098,0
30100,2
30106,0
30122,0
30126,2
30137,2
30145,1
30169,2
30175,1
30183,0
30184,2
30185,0
30187,2
30196,0
30198,0
30218,1
30223,0
30228,2
30236,1
30240,2
30245,1
30246,2
30250,0
30255,0
30256,0
30267,1
30275,2
30277,2
30305,1
30306,2
30307,1
30317,2
30319,1
30348,2
30355,0
30364,2
30373,0
30381,1
30383,2
30385,2
30386,0
30403,2
30406,1
30415,1
30429,0
30447,2
30449,2
30472,0
30477,1
30479,2
30486,2
30491,1
30494,2
30503,1
30518,1
30523,0
30525,0
30526,1
30529,0
30530,0
30531,0
30534,0
30538,0
30546,2
30559,0
30562,2
30576,0
30577,0
30579,2
30580,2
30593,1
30594,0
30602,1
30610,1
30618,2
30619,0
30620,0
30638,1
30658,2
30662,1
30668,2
30670,1
30673,1
30677,2
30679,2
30681,1
30682,0
30692,0
30695,0
30708,0
30711,0
30722,2
30724,2
30731,2
30733,1
30748,2
30762,1
30768,1
30769,0
30772,2
30777,0
30791,1
30794,2
30801,0
30803,2
30812,0
30816,1
30828,2
30832,2
30837,1
30838,2
30839,2
30851,2
30852,2
30856,0
30858,1
30864,2
30865,2
30866,1
30868,0
30878,0
30887,2
30895,1
30897,2
30901,0
30902,0
30903,1
30906,2
30907,2
30918,1
30920,0
30932,1
30944,1
30954,0
30966,1
30979,0
30982,2
30996,1
31033,1
31044,2
31046,1
31048,2
31054,1
31055,1
31062,2
31066,1
31073,2
31081,1
31082,2
31087,0
31089,2
31096,0
31103,2
31123,2
31132,2
31133,1
31134,2
31135,0
31142,0
31150,0
31163,0
31164,0
31174,0
31179,1
31180,0
31181,1
31200,2
31212,0
31239,1
31240,1
31249,1
31255,0
31256,1
31264,1
31272,0
31281,0
31289,0
31292,0
31294,0
31310,0
31321,0
31324,1
31337,0
31342,0
31351,0
31364,2
31365,2
31370,2
31374,1
31386,2
31402,0
31425,0
31435,1
31444,2
31449,0
31464,2
31471,1
31477,1
31491,1
31493,1
31496,2
31502,1
31516,2
31525,0
31539,1
31546,0
31550,1
31553,0
31554,0
31578,2
31599,1
31603,2
31611,1
31613,1
31630,1
31634,0
31646,0
31688,0
31699,0
31706,0
31707,2
31719,2
31723,2
31724,1
31729,1
31732,2
31734,1
31758,1
31761,0
31765,2
31773,1
31778,1
31783,2
31791,0
31793,2
31794,1
31801,1
31803,2
31811,2
31816,1
31821,0
31825,0
31830,2
31834,0
31844,0
31848,2
31849,2
31854,1
31855,0
31886,1
31893,2
31897,2
31900,1
31915,0
31918,1
31924,0
31928,2
31935,1
31940,2
31943,2
31965,2
31974,0
31978,1
31980,1
31983,2
31985,2
31988,0
31990,2
31992,2
31997,0
32001,0
32015,2
32022,0
32032,0
32039,0
32047,1
32048,2
32056,1
32062,1
32075,0
32080,2
32089,1
32090,1
32095,1
32105,1
32106,1
32123,1
32125,1
32128,2
32134,1
32140,1
32144,2
32157,2
32161,0
32162,0
32174,0
32180,0
32203,0
32206,1
32219,1
32220,2
32223,1
32227,2
32233,1
32238,0
32239,0
32241,0
32242,2
32253,0
32263,2
32267,2
32268,1
32273,1
32283,0
32289,0
32290,1
32293,1
32295,0
32308,0
32309,2
32311,0
32312,1
32318,0
32330,2
32331,1
32335,1
32342,2
32353,0
32354,2
32356,1
32362,1
32370,1
32374,2
32375,1
32377,0
32378,1
32380,1
32386,2
32387,1
32392,2
32398,2
32401,2
32405,2
32410,0
32412,0
32417,0
32429,1
32431,1
32434,1
32438,0
32448,1
32454,2
32460,2
32461,1
32469,1
32475,2
32481,1
32488,0
32498,1
32501,2
32502,2
32525,1
32527,1
32535,0
32539,1
32541,2
32542,0
32553,0
32572,2
32581,0
32582,1
32585,1
32587,0
32588,0
32600,0
32602,2
32613,2
32615,1
32619,0
32625,0
32648,2
32650,2
32655,0
32660,1
32662,2
32663,2
32677,2
32742,2
32744,2
32747,0
32751,1
32756,0
32760,1
32792,1
32794,0
32802,1
32820,2
32824,2
32827,1
32828,2
32830,1
32831,2
32837,1
32857,0
32858,0
32874,2
32879,0
32885,1
32894,2
32897,2
32898,0
32904,0
32917,2
32921,2
32924,2
32927,1
32934,0
32941,2
32959,1
32961,0
32977,2
32983,0
32986,2
32989,0
33003,2
33027,1
33031,2
33032,0
33039,2
33043,0
33044,1
33045,0
33057,0
33066,0
33077,0
33081,0
33086,0
33105,1
33108,0
33109,0
33124,1
33139,0
33143,2
33150,0
33158,1
33174,2
33175,2
33179,2
33187,2
33210,0
33225,2
33227,2
33228,1
33231,0
33237,2
33245,1
33246,0
33256,1
33257,1
33269,0
33272,2
33278,2
33297,2
33316,2
33317,2
33319,0
33331,0
33335,2
33345,1
33348,2
33378,1
33385,1
33387,0
33403,0
33406,0
33411,0
33414,0
33416,2
33432,1
33436,0
33440,1
33447,2
33467,0
33481,0
33488,1
33489,0
33493,1
33494,0
33501,2
33504,1
33515,1
33518,1
33523,1
33539,1
33546,0
33547,2
33560,1
33565,0
33573,1
33574,0
33597,0
33599,2
33615,2
33617,1
33622,1
33630,2
33635,2
33638,0
33646,2
33665,1
33667,2
33669,0
33672,2
33677,2
33680,2
33685,0
33690,2
33692,1
33697,0
33700,1
33713,1
33728,1
33731,0
33733,2
33735,1
33744,0
33748,1
33756,0
33765,1
33776,0
33778,2
33781,1
33795,0
33810,1
33815,2
33822,0
33826,1
33832,0
33855,2
33856,2
33864,0
33865,2
33875,0
33894,0
33902,1
33911,1
33913,0
33920,0
33931,0
33933,1
33945,2
33974,2
33975,0
33980,2
33983,0
33984,0
34007,1
34013,1
34020,2
34039,1
34052,2
34054,2
34074,1
34084,1
34085,2
34087,0
34095,0
34101,1
34103,2
34105,2
34108,0
34112,1
34121,1
34124,1
34125,0
34128,2
34132,0
34135,2
34138,2
34140,2
34146,0
34149,2
34151,2
34153,1
34157,1
34166,0
34167,0
34169,2
34174,1
34178,2
34179,1
34185,2
34187,1
34194,2
34195,1
34198,2
34199,2
34204,0
34212,2
34227,0
34231,2
34232,1
34240,1
34244,2
34262,0
34263,1
34264,1
34270,2
34274,0
34276,1
34279,1
34281,0
34295,0
34299,2
34305,2
34306,2
34307,1
34311,1
34327,2
34335,2
34361,1
34369,1
34371,1
34376,2
34386,2
34387,0
34391,2
34394,1
34401,1
34403,2
34426,2
34441,0
34447,2
34465,1
34484,0
34486,0
34488,0
34489,1
34505,2
34513,1
34526,0
34547,0
34568,2
34570,1
34575,1
34579,0
34582,2
34590,0
34595,2
34598,1
34605,2
34619,0
34627,0
34633,1
34637,1
34638,0
34639,2
34646,2
34648,0
34657,0
34659,2
34661,1
34662,2
34663,0
34666,1
34668,2
34680,1
34689,0
34693,0
34694,0
34695,2
34699,2
34710,2
34715,2
34721,2
34730,1
34737,0
34738,2
34740,0
34743,1
34747,1
34756,0
34757,0
34758,2
34764,0
34789,2
34796,1
34800,2
34805,2
34806,1
34810,2
34812,1
34824,2
34825,0
34827,0
34833,1
34836,0
34837,2
34839,2
34844,2
34858,2
34874,2
34878,1
34885,0
34889,0
34895,2
34905,1
34913,0
34917,1
34927,2
34943,0
34946,1
34947,0
34949,1
34952,0
34968,1
34974,2
34979,0
34986,2
34991,1
34997,0
35009,1
35011,2
35019,1
35027,1
35031,2
35041,0
35043,2
35050,0
35054,2
35056,1
35058,1
35082,0
35084,0
35097,1
35107,0
35109,1
35114,2
35116,1
35121,0
35123,0
35126,1
35128,2
35133,0
35136,0
35145,1
35146,2
35152,0
35156,1
35157,0
35158,2
35168,0
35171,1
35174,2
35184,1
35212,2
35219,0
35222,2
35240,2
35243,1
35246,1
35252,1
35256,1
35259,1
35271,0
35274,0
35278,1
35282,0
35292,2
35314,0
35315,1
35322,0
35323,0
35333,2
35341,1
35344,0
35345,0
35346,1
35352,1
35368,1
35377,1
35400,0
35401,1
35404,0
35409,0
35411,1
35438,2
35442,2
35449,2
35452,1
35463,1
35473,1
35475,1
35479,2
35481,0
35485,0
35509,2
35514,1
35515,2
35521,2
35522,2
35525,2
35532,2
35533,0
35542,1
35544,2
35545,2
35546,0
35548,0
35551,0
35554,2
35561,0
35562,1
35569,1
35573,1
35582,0
35585,1
35591,1
35599,0
35601,0
35603,1
35610,0
35624,1
35629,0
35632,2
35638,1
35647,0
35650,0
35655,1
35662,1
35666,1
35670,0
35671,1
35672,0
35675,1
35677,0
35678,2
35680,1
35681,0
35688,2
35713,1
35714,1
35716,0
35720,1
35724,2
35728,0
35749,0
35760,0
35764,2
35769,0
35780,2
35797,0
35805,2
35808,0
35814,0
35816,2
35819,2
35826,1
35828,2
35833,0
35839,0
35840,0
35860,0
35869,1
35877,1
35890,1
35891,2
35898,1
35901,0
35914,2
35920,0
35922,2
35927,2
35935,1
35937,1
35938,1
35944,2
35949,0
35954,0
35972,2
35983,1
35991,2
36000,1
36010,0
36057,1
36076,0
36087,0
36092,2
36093,1
36094,1
36105,0
36117,0
36118,2
36121,2
36136,1
36143,0
36153,2
36155,1
36157,0
36163,0
36169,0
36175,2
36176,1
36193,0
36197,2
36201,1
36202,0
36222,0
36232,1
36236,2
36243,0
36244,0
36246,2
36257,1
36261,2
36268,0
36274,1
36283,2
36284,1
36287,2
36288,1
36289,0
36294,1
36309,1
36310,1
36312,2
36313,1
36315,2
36319,0
36320,1
36330,2
36333,2
36334,2
36335,2
36348,0
36372,0
36379,2
36391,2
36400,0
36405,1
36424,2
36427,2
36446,1
36447,1
36450,0
36470,0
36476,2
36480,1
36483,0
36488,2
36504,0
36512,1
36518,2
36525,1
36530,2
36532,1
36537,2
36543,0
36550,1
36558,0
36560,0
36567,2
36570,0
36572,0
36575,1
36580,0
36596,2
36601,1
36607,1
36617,0
36618,0
36636,1
36652,1
36662,0
36668,2
36669,0
36671,0
36673,0
36674,0
36675,0
36691,0
36695,1
36696,2
36698,1
36705,1
36708,0
36715,2
36719,2
36722,2
36729,1
36732,2
36733,1
36735,1
36736,1
36739,1
36758,1
36779,1
36782,1
36786,0
36791,0
36796,2
36809,2
36812,2
36821,0
36823,0
36851,1
36854,0
36855,1
36858,0
36859,2
36861,0
36877,0
36878,0
36882,0
36883,2
36885,1
36925,2
36940,1
36966,1
36972,0
36990,2
36995,2
37010,0
37025,1
37032,1
37033,1
37037,1
37044,0
37045,2
37056,2
37091,1
37095,1
37096,0
37098,1
37108,1
37112,0
37123,1
37130,0
37134,2
37137,0
37142,1
37152,0
37153,2
37155,0
37164,2
37165,0
37176,0
37181,2
37191,0
37193,1
37197,1
37201,0
37208,1
37218,1
37221,0
37228,1
37231,2
37244,1
37268,2
37273,0
37285,1
37290,1
37299,0
37303,2
37311,1
37323,0
37326,1
37327,0
37342,2
37343,1
37344,1
37345,1
37352,0
37354,1
37370,1
37375,0
37382,0
37388,0
37392,1
37395,0
37396,0
37401,1
37412,2
37419,0
37426,1
37428,1
37438,2
37441,0
37444,2
37446,0
37448,2
37449,2
37460,2
37467,0
37468,0
37471,0
37495,0
37502,2
37504,0
37505,1
37512,1
37530,1
37543,2
37544,1
37545,0
37547,1
37555,0
37570,1
37589,2
37590,1
37596,1
37597,1
37601,1
37607,1
37611,1
37618,0
37625,0
37630,1
37636,1
37648,0
37652,1
37657,1
37672,0
37673,2
37677,1
37680,2
37693,1
37697,0
37699,1
37702,0
37708,0
37717,1
37729,1
37732,0
37747,1
37768,2
37769,0
37773,0
37781,2
37787,1
37790,1
37802,1
37808,0
37820,1
37837,2
37839,0
37842,0
37862,0
37866,1
37871,0
37876,2
37886,2
37894,0
37902,1
37908,1
37914,0
37930,1
37943,0
37945,1
37951,2
37952,0
37955,2
37956,1
37962,0
37975,0
37977,0
37986,2
37991,0
37993,1
37994,2
38003,0
38017,0
38031,0
38036,0
38050,2
38052,2
38063,1
38067,2
38069,2
38074,1
38076,2
38082,0
38096,1
38116,0
38118,0
38126,2
38128,0
38136,1
38142,0
38143,0
38158,2
38172,2
38182,1
38189,0
38209,2
38212,2
38226,0
38230,0
38235,2
38241,0
38249,0
38251,2
38255,2
38257,1
38259,0
38263,1
38267,0
38293,2
38298,2
38309,0
38332,0
38340,0
38347,0
38354,1
38368,0
38370,1
38378,1
38385,0
38386,2
38389,1
38406,2
38408,1
38410,0
38421,0
38425,1
38435,0
38436,1
38446,2
38447,1
38454,0
38456,1
38458,1
38459,2
38460,0
38464,1
38467,2
38468,1
38469,2
38476,0
38483,2
38484,0
38501,1
38504,2
38505,1
38510,2
38512,2
38527,2
38530,1
38533,2
38534,2
38535,0
38537,1
38553,2
38555,2
38566,2
38570,2
38577,0
38603,2
38616,2
38628,2
38629,0
38652,0
38654,0
38665,1
38668,1
38669,0
38671,2
38680,1
38682,2
38685,0
38692,0
